Car_id,Date,Customer Name,Gender,Annual Income,Company,Color,Price ($),Body Style
C_CND_021875,11/27/2023,Serena,Male,13500,Ford,Black,26000,SUV
C_CND_021876,11/27/2023,Sharon,Male,13500,Jeep,Pale White,23000,Hatchback
C_CND_021877,11/27/2023,Sherry,Male,13500,Saturn,Pale White,24001,Sedan
C_CND_021878,11/27/2023,Shirley,Male,13500,Pontiac,Pale White,12001,SUV
C_CND_021879,11/27/2023,Sofia,Female,1590000,Mercury,Black,16001,Passenger
C_CND_021880,11/27/2023,Sophia,Male,1200000,Mitsubishi,Pale White,24001,Sedan
C_CND_021881,11/27/2023,Jude,Male,932000,Cadillac,Black,44001,Hardtop
C_CND_021882,11/27/2023,Florian,Male,1175000,Chevrolet,Black,42500,Passenger
C_CND_021883,11/27/2023,Kevin,Male,1347000,Lexus,Black,69700,Sedan
C_CND_021884,11/27/2023,Elsa,Female,611000,Oldsmobile,Pale White,14000,Sedan
C_CND_021885,11/27/2023,Quentin,Female,13500,Mercedes-B,Pale White,57000,Passenger
C_CND_021886,11/27/2023,Chaimaa,Male,1290000,Audi,Pale White,13000,SUV
C_CND_021887,11/27/2023,Benjamin,Female,13500,Chrysler,Pale White,16000,Hatchback
C_CND_021888,11/27/2023,Justin,Female,495000,BMW,Pale White,25000,SUV
C_CND_021889,11/27/2023,Elisa,Male,1660000,Volkswagen,Black,21000,Hatchback
C_CND_021890,11/27/2023,Baudere,Female,721000,Volkswagen,Pale White,28000,SUV
C_CND_021891,11/27/2023,Thomas,Female,670000,Plymouth,Black,9000,SUV
C_CND_021892,11/27/2023,Lou-Ann,Female,13500,Chevrolet,Pale White,14000,Hatchback
C_CND_021893,11/27/2023,Madde,Male,13500,Dodge,Black,19000,SUV
C_CND_021894,11/27/2023,David,Female,645000,Oldsmobile,Black,17000,Hatchback
C_CND_021895,11/27/2023,Lucie,Female,587000,Mercury,Black,26000,Hatchback
C_CND_021896,11/28/2023,Domitille,Male,860000,Ford,Black,26001,SUV
C_CND_021897,11/28/2023,Pierre,Male,13500,Jeep,Pale White,23001,Hatchback
C_CND_021898,11/28/2023,Leonie,Male,820000,Saturn,Pale White,24001,Sedan
C_CND_021899,11/28/2023,Camille,Female,310000,Pontiac,Pale White,12001,SUV
C_CND_021900,11/28/2023,Camille,Male,1380000,Mercury,Black,16001,Passenger
C_CND_021901,11/28/2023,Vladislaw,Male,13500,Mitsubishi,Pale White,24001,Sedan
C_CND_021902,11/28/2023,Jamir,Male,865000,Porsche,Pale White,22000,Hardtop
C_CND_021903,11/28/2023,Henri,Male,1585000,Mercedes-B,Pale White,31501,Sedan
C_CND_021904,11/28/2023,David,Male,1252500,Volkswagen,Black,16251,Sedan
C_CND_021905,11/28/2023,Graham,Male,957000,Ford,Pale White,62001,Sedan
C_CND_021906,11/28/2023,Hugo,Male,665000,Saturn,Black,36001,Passenger
C_CND_021907,11/28/2023,Hugo,Male,1708000,Chevrolet,Pale White,17800,Hatchback
C_CND_021908,11/28/2023,Hunter,Male,758000,Lexus,Black,39000,Sedan
C_CND_021909,11/28/2023,Ian,Female,600000,Plymouth,Black,9000,SUV
C_CND_021910,11/28/2023,Ibrahim,Male,1920000,Lexus,Pale White,27000,Sedan
C_CND_021911,11/28/2023,Mariana,Male,1300000,Volvo,Pale White,21000,Hardtop
C_CND_021912,11/28/2023,Melissa,Male,1230000,Ford,Pale White,17000,Hardtop
C_CND_021913,11/28/2023,Isaiah,Male,900000,Mercury,Pale White,16000,SUV
C_CND_021914,11/28/2023,Serenity,Female,800000,Chevrolet,Pale White,16000,Hardtop
C_CND_021915,11/28/2023,Ivan,Female,1515000,Lexus,Pale White,18500,Sedan
C_CND_021916,11/28/2023,Jace,Male,1250000,BMW,Pale White,62000,SUV
C_CND_021917,11/28/2023,Jack,Male,1360000,Porsche,Black,22000,Passenger
C_CND_021918,11/28/2023,Josephine,Male,680000,Audi,Black,27000,SUV
C_CND_021919,11/28/2023,Julie,Male,784000,Mitsubishi,Black,39000,Sedan
C_CND_021920,11/28/2023,Berenice,Male,790000,Honda,Pale White,14000,Sedan
C_CND_021921,11/28/2023,Rodrigo,Male,13500,Audi,Black,27000,Hardtop
C_CND_021922,11/28/2023,Uriel,Male,405000,Chevrolet,Black,16000,Hardtop
C_CND_021923,11/28/2023,Orane,Male,601000,Cadillac,Black,26000,Sedan
C_CND_021924,11/28/2023,Theo,Male,900000,Mercury,Pale White,61000,Sedan
C_CND_021925,11/28/2023,Hugo,Male,680000,Lexus,Pale White,54000,SUV
C_CND_021926,11/28/2023,Michel,Male,1010000,Chevrolet,Pale White,20000,SUV
C_CND_021927,11/28/2023,Wilson,Male,350000,Infiniti,Pale White,22000,Hardtop
C_CND_021928,11/28/2023,Matheo,Male,411500,Volkswagen,Pale White,28500,SUV
C_CND_021929,11/28/2023,Stella,Male,13500,Mercedes-B,Pale White,31000,Sedan
C_CND_021930,11/28/2023,Stephanie,Male,13500,Volkswagen,Black,16000,Sedan
C_CND_021931,11/28/2023,Summer,Female,13500,Ford,Pale White,62000,Sedan
C_CND_021932,11/28/2023,Sydney,Male,530000,Saturn,Black,36000,Passenger
C_CND_021933,11/28/2023,Syeda,Male,1651000,BMW,Black,16100,Sedan
C_CND_021934,11/28/2023,Kieran,Female,1350000,Mercedes-B,Pale White,41000,Hardtop
C_CND_021935,11/28/2023,Tenzin,Male,615000,Acura,Pale White,14000,Hatchback
C_CND_021936,11/28/2023,Tiffany,Female,13500,Dodge,Pale White,31000,Sedan
C_CND_021937,11/28/2023,Laith,Male,13500,Mercedes-B,Pale White,41000,Hardtop
C_CND_021938,11/28/2023,Vicky,Female,13500,Volkswagen,Black,16000,Sedan
C_CND_021939,11/28/2023,Victoria,Male,1500000,Lincoln,Pale White,18000,Hatchback
C_CND_021940,11/28/2023,Morgane,Male,13500,Jeep,Pale White,15000,SUV
C_CND_021941,11/28/2023,Gaylor,Female,960000,Volkswagen,Pale White,35001,Hardtop
C_CND_021942,11/28/2023,Elea,Female,650000,Subaru,Black,22001,Hardtop
C_CND_021943,11/28/2023,Elyot,Male,2225000,Chrysler,Pale White,22500,SUV
C_CND_021944,11/28/2023,Julien,Male,2425000,Volvo,Pale White,17500,Sedan
C_CND_021945,11/28/2023,Deriem,Male,13500,Pontiac,Black,36000,Hatchback
C_CND_021946,11/28/2023,Adriana,Female,595000,Pontiac,Black,18000,Sedan
C_CND_021947,11/28/2023,Hocheux,Female,630000,Lincoln,Black,18000,Passenger
C_CND_021948,11/28/2023,Ilona,Male,745000,BMW,Black,21000,SUV
C_CND_021949,11/28/2023,Louis,Female,1642000,Dodge,Pale White,19201,Hardtop
C_CND_021950,11/28/2023,Shana,Male,1330000,Mercury,Pale White,61000,Sedan
C_CND_021951,11/29/2023,Ilyes,Female,13500,BMW,Black,16001,Sedan
C_CND_021952,11/29/2023,Marilyn,Male,975000,Porsche,Pale White,15000,Hardtop
C_CND_021953,11/29/2023,Jackson,Male,1770000,Mercedes-B,Pale White,31001,Sedan
C_CND_021954,11/29/2023,Jacob,Male,435000,Ford,Pale White,22001,SUV
C_CND_021955,11/29/2023,Emma,Male,1035000,Mercury,Black,19500,SUV
C_CND_021956,11/29/2023,Antoine,Male,2450000,Oldsmobile,Pale White,37000,SUV
C_CND_021957,11/29/2023,Yehuda,Male,930000,Volkswagen,Pale White,45000,Passenger
C_CND_021958,11/29/2023,Yeshaya,Male,720000,BMW,Black,31000,SUV
C_CND_021959,11/29/2023,Lauriane,Female,420000,Dodge,Pale White,41000,SUV
C_CND_021960,11/29/2023,Axeyl,Male,13500,Mercedes-B,Pale White,15000,Sedan
C_CND_021961,11/30/2023,Esteban,Female,650000,Acura,Pale White,14001,Hatchback
C_CND_021962,11/30/2023,Guillaume,Male,1210000,Dodge,Pale White,31001,Sedan
C_CND_021963,11/30/2023,Marjorie,Male,1465500,Dodge,Pale White,45550,Hardtop
C_CND_021964,11/30/2023,Eugenie,Female,675000,Volkswagen,Black,16001,Sedan
C_CND_021965,11/30/2023,Cesar,Male,750000,Lincoln,Pale White,18001,Hatchback
C_CND_021966,11/30/2023,Jake,Male,1836000,Mercedes-B,Pale White,10601,SUV
C_CND_021967,11/30/2023,James,Male,1250000,Saturn,Pale White,25001,Passenger
C_CND_021968,11/30/2023,Jason,Male,13500,Chevrolet,Pale White,20001,SUV
C_CND_021969,11/30/2023,Jasper,Male,950000,Cadillac,Pale White,38001,Sedan
C_CND_021970,11/30/2023,Jax,Female,1390000,Volkswagen,Pale White,20001,Hatchback
C_CND_021971,11/30/2023,Corentin,Male,2600000,Volkswagen,Black,21000,Hatchback
C_CND_021972,11/30/2023,Xavier,Male,13500,Saturn,Pale White,61001,Hardtop
C_CND_021973,11/30/2023,Brice,Male,955000,Toyota,Pale White,18000,Sedan
C_CND_021974,11/30/2023,Louis,Male,1130000,Volvo,Pale White,21000,Sedan
C_CND_021975,11/30/2023,Avraham,Male,13500,Toyota,Black,36000,Hardtop
C_CND_021976,11/30/2023,Leon,Male,13500,Chrysler,Pale White,46000,Hardtop
C_CND_021977,11/30/2023,Yitzchak,Female,790000,Chrysler,Pale White,17000,Sedan
C_CND_021978,11/30/2023,Yitzchok,Male,13500,Chevrolet,Pale White,17000,Sedan
C_CND_021979,11/30/2023,Yoel,Male,1035000,Chevrolet,Pale White,25500,SUV
C_CND_021980,11/30/2023,Yosef,Male,1820000,Pontiac,Pale White,28000,Sedan
C_CND_021981,11/30/2023,Lecourbe,Male,960000,Volvo,Pale White,24000,Hatchback
C_CND_021982,11/30/2023,Roman,Male,13500,Chrysler,Pale White,41000,Hatchback
C_CND_021983,11/30/2023,Honorine,Female,787000,Saturn,Pale White,13000,Hatchback
C_CND_021984,11/30/2023,Antoine,Male,900000,Mitsubishi,Pale White,20000,Sedan
C_CND_021985,11/30/2023,Thomas,Female,760000,Mercedes-B,Pale White,14000,Hatchback
C_CND_021986,12/1/2023,Michael,Male,780000,Ford,Black,22001,Hatchback
C_CND_021987,12/1/2023,Lucas,Male,650000,Honda,Pale White,21001,Sedan
C_CND_021988,12/1/2023,Elise,Female,300000,Ford,Pale White,22001,SUV
C_CND_021989,12/1/2023,Louison,Male,715000,Chevrolet,Pale White,19001,Passenger
C_CND_021990,12/1/2023,Paul,Male,770000,Toyota,Pale White,31001,Hatchback
C_CND_021991,12/1/2023,Alessandro,Male,1324000,Mercury,Pale White,61401,Sedan
C_CND_021992,12/1/2023,Adrien,Female,401000,Lincoln,Black,26001,Hatchback
C_CND_021993,12/1/2023,Camelot,Male,951000,Chevrolet,Black,26001,SUV
C_CND_021994,12/1/2023,Abdal,Female,281200,Chrysler,Pale White,21201,Hatchback
C_CND_021995,12/1/2023,Gallien,Female,1260000,Mercedes-B,Black,39001,SUV
C_CND_021996,12/1/2023,Addison,Male,1105000,Lexus,Black,34500,Hardtop
C_CND_021997,12/1/2023,Bilal,Female,408000,Chrysler,Pale White,16001,SUV
C_CND_021998,12/1/2023,Rose,Male,13500,Mercedes-B,Pale White,71001,Hatchback
C_CND_021999,12/1/2023,Armel,Male,13500,Lexus,Pale White,54001,SUV
C_CND_022000,12/1/2023,Vanina,Male,13500,Ford,Pale White,29001,Passenger
C_CND_022001,12/1/2023,Camille,Male,808000,Oldsmobile,Pale White,24001,Passenger
C_CND_022002,12/1/2023,Antoine,Male,1150000,Plymouth,Pale White,22001,Passenger
C_CND_022003,12/1/2023,Adelaide,Male,1200000,Volkswagen,Pale White,21000,Hardtop
C_CND_022004,12/1/2023,Clara,Female,13500,Saturn,Black,33000,Hardtop
C_CND_022005,12/1/2023,Justin,Male,893500,Honda,Pale White,54501,Passenger
C_CND_022006,12/1/2023,Antony,Male,1050000,Chrysler,Black,26001,Hatchback
C_CND_022007,12/1/2023,Jade,Male,1204000,Chevrolet,Black,42401,Passenger
C_CND_022008,12/1/2023,Arthur,Male,13500,Honda,Black,43001,Hatchback
C_CND_022009,12/1/2023,Jaxon,Female,1520000,Acura,Black,24001,SUV
C_CND_022010,12/1/2023,Jayden,Male,13500,Pontiac,Pale White,20001,Hatchback
C_CND_022011,12/1/2023,Jeremy,Male,260000,Mercury,Pale White,16001,SUV
C_CND_022012,12/1/2023,Jesse,Female,1580000,Saturn,Pale White,49001,Hatchback
C_CND_022013,12/1/2023,Blimy,Female,593000,Subaru,Black,22000,Hardtop
C_CND_022014,12/1/2023,Joel,Male,810000,Pontiac,Pale White,43001,Sedan
C_CND_022015,12/1/2023,Brianna,Male,1535000,Chrysler,Pale White,46500,Hardtop
C_CND_022016,12/1/2023,Caroline,Male,5200000,Nissan,Pale White,46000,Hardtop
C_CND_022017,12/1/2023,Jonathan,Male,765000,Oldsmobile,Pale White,14000,Sedan
C_CND_022018,12/1/2023,Jordan,Male,973000,Acura,Pale White,29001,Hatchback
C_CND_022019,12/1/2023,Joseph,Male,1845000,Mercury,Pale White,71501,SUV
C_CND_022020,12/1/2023,Joshua,Male,1535000,Lexus,Pale White,17501,Passenger
C_CND_022021,12/1/2023,Judah,Male,2005000,Chrysler,Pale White,22501,SUV
C_CND_022022,12/1/2023,Catherine,Male,13500,Mercedes-B,Black,38000,Hardtop
C_CND_022023,12/1/2023,Julian,Male,1500000,Oldsmobile,Pale White,19000,Hatchback
C_CND_022024,12/1/2023,Julien,Male,260000,Toyota,Pale White,27000,Hatchback
C_CND_022025,12/1/2023,Justin,Male,13500,Chevrolet,Pale White,24000,Sedan
C_CND_022026,12/1/2023,Kai,Male,1390000,Porsche,Pale White,32000,Passenger
C_CND_022027,12/1/2023,Kevin,Male,940000,Jeep,Pale White,36000,Sedan
C_CND_022028,12/1/2023,Chana,Male,622000,Porsche,Black,16000,Hardtop
C_CND_022029,12/1/2023,Kyle,Male,13500,Buick,Black,19000,Passenger
C_CND_022030,12/1/2023,Charlotte,Female,3050000,Chevrolet,Pale White,41000,Hardtop
C_CND_022031,12/1/2023,Landon,Male,296000,Mercury,Black,19000,SUV
C_CND_022032,12/1/2023,Maxime,Male,1350000,Mercedes-B,Black,85000,SUV
C_CND_022033,12/1/2023,Benzion,Female,1210000,Ford,Pale White,17000,Hardtop
C_CND_022034,12/1/2023,Gauthier,Male,13500,Dodge,Pale White,27000,SUV
C_CND_022035,12/1/2023,Blake,Male,925000,Chevrolet,Black,16001,Hardtop
C_CND_022036,12/1/2023,Loic,Male,1875000,Toyota,Pale White,22500,Passenger
C_CND_022037,12/1/2023,Daniel,Male,1060000,Chevrolet,Black,16000,Hardtop
C_CND_022038,12/1/2023,Dean,Male,680000,Infiniti,Pale White,22000,Hardtop
C_CND_022039,12/1/2023,Narion,Male,770000,Volvo,Pale White,17000,Sedan
C_CND_022040,12/1/2023,Margot,Male,13500,Oldsmobile,Pale White,41000,Sedan
C_CND_022041,12/1/2023,Yovann,Male,13500,Porsche,Pale White,32000,Passenger
C_CND_022042,12/1/2023,Eli,Female,480000,Nissan,Pale White,21000,Hardtop
C_CND_022043,12/1/2023,Killian,Female,660000,Plymouth,Black,29000,SUV
C_CND_022044,12/1/2023,Marcus,Female,720000,Saturn,Pale White,12000,Hardtop
C_CND_022045,12/1/2023,Loralie,Female,296000,Lexus,Pale White,27000,Sedan
C_CND_022046,12/1/2023,Mathilde,Male,766000,Chevrolet,Black,42000,Passenger
C_CND_022047,12/1/2023,Michael,Male,885000,Chevrolet,Black,16000,Hardtop
C_CND_022048,12/1/2023,Ludivine,Male,630000,Jeep,Pale White,13000,Hatchback
C_CND_022049,12/1/2023,Honorine,Male,13500,BMW,Black,18000,Sedan
C_CND_022050,12/1/2023,Jeanne Marie,Male,950000,Ford,Pale White,22000,Hatchback
C_CND_022051,12/1/2023,Canille,Male,13500,Mercedes-B,Pale White,15000,Sedan
C_CND_022052,12/1/2023,Eloise,Male,810000,Chrysler,Pale White,42000,Sedan
C_CND_022053,12/1/2023,Deborah,Female,815000,Volvo,Pale White,24000,Hatchback
C_CND_022054,12/1/2023,Louis,Male,2500000,Lexus,Black,51000,Passenger
C_CND_022055,12/1/2023,Yossi,Male,710000,Mercedes-B,Pale White,10000,SUV
C_CND_022056,12/1/2023,Celine,Male,13500,Mercury,Pale White,21000,Hardtop
C_CND_022057,12/1/2023,Youssef,Male,655000,Mitsubishi,Black,49000,Hatchback
C_CND_022058,12/1/2023,Yusuf,Male,630000,Audi,Black,15000,SUV
C_CND_022059,12/1/2023,Zachary,Male,1015000,Nissan,Black,16500,Passenger
C_CND_022060,12/1/2023,Zalmen,Male,676000,Saturn,Pale White,45000,Sedan
C_CND_022061,12/1/2023,Zev,Male,580000,Plymouth,Pale White,27000,SUV
C_CND_022062,12/1/2023,Aarya,Male,13500,Acura,Pale White,17000,SUV
C_CND_022063,12/1/2023,Abby,Male,658000,Toyota,Black,16000,Passenger
C_CND_022064,12/1/2023,Abigail,Male,500000,Toyota,Pale White,41000,Passenger
C_CND_022065,12/1/2023,Aisha,Female,460000,Toyota,Pale White,31000,Hatchback
C_CND_022066,12/1/2023,Aiza,Male,560000,Dodge,Pale White,25000,SUV
C_CND_022067,12/1/2023,Aleena,Male,13500,Mercedes-B,Black,33000,Hatchback
C_CND_022068,12/1/2023,Alexandra,Male,503000,Jeep,Pale White,36000,SUV
C_CND_022069,12/1/2023,Clemence,Female,13500,Mitsubishi,Pale White,39000,Hardtop
C_CND_022070,12/1/2023,Alicia,Male,1002000,Hyundai,Pale White,26200,Sedan
C_CND_022071,12/1/2023,Alina,Male,1315000,Ford,Pale White,31500,Sedan
C_CND_022072,12/1/2023,Juliette,Male,776000,Mercury,Pale White,21000,Hardtop
C_CND_022073,12/1/2023,Roxanne,Female,590000,Mitsubishi,Black,25000,Hardtop
C_CND_022074,12/1/2023,Allison,Male,1875000,Mercury,Black,9500,Passenger
C_CND_022075,12/1/2023,Alyssa,Male,1800000,Ford,Pale White,41000,Hatchback
C_CND_022076,12/1/2023,Alexandra,Female,510000,Mitsubishi,Black,45000,Hardtop
C_CND_022077,12/1/2023,Lea,Male,13500,Lexus,Black,16000,Hardtop
C_CND_022078,12/1/2023,Cam,Male,610000,Honda,Pale White,19000,Sedan
C_CND_022079,12/1/2023,Dorian,Male,811000,Honda,Black,43000,Hatchback
C_CND_022080,12/1/2023,Lola,Male,620000,Jaguar,Black,16000,Passenger
C_CND_022081,12/1/2023,Julia,Male,13500,Ford,Black,18001,Hardtop
C_CND_022082,12/1/2023,Herwan,Male,670000,Mercury,Black,33000,Hatchback
C_CND_022083,12/1/2023,Melaine,Male,1050000,Infiniti,Pale White,51001,Hardtop
C_CND_022084,12/1/2023,Clara,Male,570000,Acura,Pale White,17000,SUV
C_CND_022085,12/1/2023,David,Female,570000,Toyota,Black,12000,Passenger
C_CND_022086,12/1/2023,Valteau,Male,593000,Volvo,Pale White,42000,Sedan
C_CND_022087,12/1/2023,Laurine,Male,780000,Mitsubishi,Pale White,21000,Hatchback
C_CND_022088,12/1/2023,Ewan,Male,555000,Volvo,Black,39000,Passenger
C_CND_022089,12/1/2023,Marjorie,Male,577000,Nissan,Black,19000,SUV
C_CND_022090,12/1/2023,Besnard,Female,13500,Chrysler,Black,26000,Hatchback
C_CND_022091,12/1/2023,Gaetan,Female,766000,Honda,Black,43000,Sedan
C_CND_022092,12/1/2023,Mael,Female,1160000,Nissan,Pale White,54000,Sedan
C_CND_022093,12/1/2023,Sonia,Female,910000,Dodge,Red,22000,SUV
C_CND_022094,12/1/2023,Sebastien,Male,13500,Mercury,Red,71000,SUV
C_CND_022095,12/1/2023,Adriana,Female,1025000,Chevrolet,Pale White,17500,Sedan
C_CND_022096,12/1/2023,Adam,Male,695000,Chevrolet,Red,25001,Hardtop
C_CND_022097,12/1/2023,Clara,Male,1200000,Volvo,Pale White,24000,Hatchback
C_CND_022098,12/1/2023,Lola,Female,490000,Chevrolet,Pale White,19000,Passenger
C_CND_022099,12/1/2023,Swan,Male,1210000,Jaguar,Pale White,20000,Passenger
C_CND_022100,12/1/2023,Tom,Male,1905000,Chrysler,Red,12500,Passenger
C_CND_022101,12/2/2023,Colette,Male,887000,Dodge,Red,19000,Hardtop
C_CND_022102,12/2/2023,Margot,Male,865000,Acura,Black,28001,Hatchback
C_CND_022103,12/2/2023,Oriane,Male,1530000,Ford,Pale White,20001,Passenger
C_CND_022104,12/2/2023,Carla,Male,1100000,Lexus,Black,22001,Sedan
C_CND_022105,12/2/2023,Elea,Male,13500,Ford,Pale White,14001,Passenger
C_CND_022106,12/2/2023,Dorine,Male,1001000,Chevrolet,Black,41101,Sedan
C_CND_022107,12/2/2023,Johanna,Male,13500,Volvo,Black,26000,Hardtop
C_CND_022108,12/2/2023,Gemma,Male,2225000,Cadillac,Pale White,22500,Hardtop
C_CND_022109,12/2/2023,Antoine,Female,563500,Cadillac,Pale White,75501,Hatchback
C_CND_022110,12/2/2023,Genevieve,Male,1950000,Dodge,Red,19000,Hardtop
C_CND_022111,12/2/2023,Mathis,Male,520000,Dodge,Red,41001,SUV
C_CND_022112,12/2/2023,Georgia,Male,2550000,Saturn,Red,61000,Hardtop
C_CND_022113,12/2/2023,Gia,Male,830000,Mitsubishi,Pale White,53000,Hardtop
C_CND_022114,12/2/2023,Ethan,Male,13500,Cadillac,Pale White,38001,Sedan
C_CND_022115,12/2/2023,Flavien,Female,920000,Chrysler,Red,16001,SUV
C_CND_022116,12/2/2023,Juliette,Male,1220000,Oldsmobile,Red,71001,Passenger
C_CND_022118,12/2/2023,Theo,Male,13500,Toyota,Black,21001,SUV
C_CND_022119,12/2/2023,Giselle,Male,620000,Dodge,Pale White,16000,Hardtop
C_CND_022120,12/2/2023,Yoann,Female,703000,Lexus,Black,69001,Sedan
C_CND_022121,12/2/2023,Lazer,Female,1575000,Ford,Red,29500,Passenger
C_CND_022122,12/2/2023,Leo,Male,13500,Oldsmobile,Pale White,46000,Sedan
C_CND_022123,12/2/2023,Chava,Male,13500,Honda,Pale White,27000,Hardtop
C_CND_022124,12/2/2023,Leonard,Male,1850000,Buick,Black,20000,Sedan
C_CND_022125,12/2/2023,Leonardo,Male,475000,Mercury,Black,9001,SUV
C_CND_022126,12/2/2023,Lev,Female,823000,Jeep,Pale White,15000,SUV
C_CND_022127,12/2/2023,Levi,Male,820000,Mitsubishi,Red,19000,Hatchback
C_CND_022128,12/2/2023,Liam,Male,13500,Buick,Black,19000,Passenger
C_CND_022129,12/2/2023,Chavy,Male,2160000,Ford,Black,49000,Hardtop
C_CND_022130,12/2/2023,Danielle,Male,2000000,Dodge,Black,23000,Hardtop
C_CND_022131,12/2/2023,Logan,Female,1960000,Cadillac,Black,60000,Passenger
C_CND_022132,12/2/2023,Lorenzo,Male,1470000,Ford,Pale White,19000,Sedan
C_CND_022133,12/2/2023,Louis,Male,981000,Mitsubishi,Pale White,21000,Hatchback
C_CND_022134,12/2/2023,Luca,Male,430000,Honda,Red,12000,SUV
C_CND_022135,12/2/2023,Lucas,Female,1200000,Volkswagen,Pale White,20000,SUV
C_CND_022136,12/2/2023,Lucien,Male,362000,Mercury,Black,33000,Hatchback
C_CND_022137,12/2/2023,Eliza,Male,380000,Infiniti,Pale White,51000,Hardtop
C_CND_022138,12/2/2023,Lukas,Male,1197000,Oldsmobile,Black,60700,Sedan
C_CND_022139,12/2/2023,Luke,Male,1690000,Ford,Black,10000,SUV
C_CND_022140,12/2/2023,Marc,Male,447000,Mitsubishi,Red,19001,Sedan
C_CND_022141,12/2/2023,Paul,Male,13500,Ford,Red,22000,SUV
C_CND_022142,12/2/2023,Adrian,Male,930000,Lexus,Black,18000,Hardtop
C_CND_022143,12/2/2023,Ahmed,Male,13500,Mercury,Pale White,21000,Hardtop
C_CND_022144,12/2/2023,Armano,Male,999000,Saturn,Pale White,51000,Sedan
C_CND_022145,12/2/2023,Philippine,Male,752500,Mercury,Red,29500,Passenger
C_CND_022146,12/2/2023,Aiden,Male,365000,Chevrolet,Red,15000,Hardtop
C_CND_022147,12/2/2023,Lea,Male,13500,Lexus,Black,69000,Sedan
C_CND_022148,12/2/2023,Amadou,Male,456000,Nissan,Red,31000,Hardtop
C_CND_022149,12/2/2023,Cayden,Male,13500,Dodge,Red,19000,Hardtop
C_CND_022150,12/2/2023,Chance,Male,2020000,Subaru,Black,22000,Hardtop
C_CND_022151,12/2/2023,Paul,Male,13500,Jaguar,Red,21000,Passenger
C_CND_022152,12/2/2023,Clery,Female,390000,Chrysler,Red,21000,Sedan
C_CND_022153,12/2/2023,Louise,Female,740000,Nissan,Red,31000,Passenger
C_CND_022154,12/2/2023,Thomas,Female,13500,Ford,Black,18000,SUV
C_CND_022155,12/2/2023,Elise,Male,283000,BMW,Red,19000,Hatchback
C_CND_022156,12/2/2023,Emma,Male,501000,Ford,Red,43000,Hatchback
C_CND_022157,12/2/2023,Cherine,Male,13500,Mercury,Red,22000,Hatchback
C_CND_022158,12/2/2023,Thibaud,Male,415000,Mercedes-B,Pale White,17000,Passenger
C_CND_022159,12/2/2023,Edouard,Male,430000,Dodge,Pale White,27000,SUV
C_CND_022160,12/2/2023,Nicolas,Male,439000,Toyota,Pale White,22000,Hatchback
C_CND_022161,12/2/2023,Amelia,Male,861000,Lexus,Black,69000,Sedan
C_CND_022162,12/2/2023,Amina,Male,760000,Volvo,Red,82000,Hatchback
C_CND_022163,12/2/2023,Amy,Male,890000,Saturn,Red,49000,Hatchback
C_CND_022164,12/2/2023,Valentine,Female,635000,Lexus,Pale White,27000,Hardtop
C_CND_022165,12/2/2023,Anayah,Male,370000,Cadillac,Pale White,75000,Hatchback
C_CND_022166,12/2/2023,Angel,Male,957000,Mitsubishi,Red,19000,Sedan
C_CND_022167,12/2/2023,Angela,Female,13500,Dodge,Red,31000,Hatchback
C_CND_022168,12/2/2023,Angelina,Male,13500,Mercury,Black,49000,SUV
C_CND_022169,12/2/2023,Anna,Male,266000,Volvo,Black,18000,Hatchback
C_CND_022170,12/2/2023,Annabelle,Male,680000,Audi,Black,85000,SUV
C_CND_022171,12/2/2023,Anne,Male,655000,Dodge,Red,12000,Sedan
C_CND_022172,12/2/2023,Annie,Male,13500,Lexus,Pale White,15000,SUV
C_CND_022173,12/2/2023,Anya,Male,570000,Mercedes-B,Black,39000,SUV
C_CND_022174,12/2/2023,Aria,Male,945000,Lexus,Black,39000,Sedan
C_CND_022175,12/2/2023,Lucile,Male,615000,Plymouth,Pale White,16000,Hardtop
C_CND_022176,12/2/2023,Arianna,Female,13500,Dodge,Red,41000,SUV
C_CND_022177,12/2/2023,Ariel,Male,13500,Volkswagen,Black,22000,Passenger
C_CND_022178,12/2/2023,Arisha,Male,13500,Volkswagen,Pale White,38000,Passenger
C_CND_022179,12/2/2023,Arya,Male,1908000,Hyundai,Black,20800,SUV
C_CND_022180,12/2/2023,Ashley,Male,955000,Dodge,Black,19000,SUV
C_CND_022181,12/2/2023,Villermin,Male,606000,Ford,Red,22000,SUV
C_CND_022182,12/2/2023,Nelson,Male,1055000,Chevrolet,Red,21501,Hardtop
C_CND_022183,12/2/2023,Heloise,Male,950000,Chrysler,Pale White,46001,Hardtop
C_CND_022184,12/2/2023,Emma,Male,780000,Volkswagen,Red,19000,Passenger
C_CND_022185,12/2/2023,Maxime,Male,925000,BMW,Black,21000,SUV
C_CND_022186,12/2/2023,Diego,Female,825000,Mitsubishi,Black,27001,Hardtop
C_CND_022187,12/2/2023,Valentin,Male,1076000,Chevrolet,Red,15601,Hardtop
C_CND_022188,12/2/2023,William,Male,820000,Nissan,Pale White,20000,Hatchback
C_CND_022189,12/2/2023,Maxine,Male,850000,Toyota,Pale White,14000,SUV
C_CND_022190,12/2/2023,Timothee,Male,900000,Saturn,Pale White,51000,Sedan
C_CND_022191,12/2/2023,Thomas,Male,900000,Mercedes-B,Pale White,31000,Sedan
C_CND_022192,12/2/2023,Perline,Male,740000,Pontiac,Red,19000,SUV
